Gene1,stId,name,Gene2,connected_driver_gene,gene_type,MethylationRatio
JUNB,JUNB,JUNB,STAT5B,STAT5B,2,-0.0057865601294538
JUND,JUND,JUND,LRP5,,3,-0.0047880969598074
JUND,JUND,JUND,LRP6,,3,-0.0047880969598074
JUND,JUND,JUND,NFATC1,,3,-0.0047880969598074
JUND,JUND,JUND,ACP5,,3,-0.0047880969598074
JUND,JUND,JUND,BGLAP,,3,-0.0047880969598074
JUND,JUND,JUND,MAPK10,,3,-0.0047880969598074
JUND,JUND,JUND,MAPK11,,3,-0.0047880969598074
JUND,JUND,JUND,MAPK12,,3,-0.0047880969598074
JUND,JUND,JUND,MAPK13,,3,-0.0047880969598074
JUND,JUND,JUND,MAPK14,,3,-0.0047880969598074
JUND,JUND,JUND,MAPK8,MAPK8,2,-0.0047880969598074
JUND,JUND,JUND,MAPK9,,3,-0.0047880969598074
JUP,JUP,JUP,LEF1,LEF1,2,-0.0615690754643196
JUP,JUP,JUP,MYC,MYC,2,-0.0615690754643196
JUP,JUP,JUP,PIK3CA,PIK3CA,2,-0.0615690754643196
JUP,JUP,JUP,PIK3R1,PIK3R1,2,-0.0615690754643196
JUP,JUP,JUP,PIP5K1A,,3,-0.0615690754643196
JUP,JUP,JUP,PIP5K1C,,3,-0.0615690754643196
JUP,JUP,JUP,PPARD,,3,-0.0615690754643196
JUP,JUP,JUP,RHOA,RHOA,2,-0.0615690754643196
JUP,JUP,JUP,TCF7,,3,-0.0615690754643196
JUP,JUP,JUP,TCF7L1,,3,-0.0615690754643196
JUP,JUP,JUP,TCF7L2,TCF7L2,2,-0.0615690754643196
JUP,JUP,JUP,VASP,,3,-0.0615690754643196
JUP,JUP,JUP,ZYX,,3,-0.0615690754643196
JUP,JUP,JUP,FMN1,,3,-0.0615690754643196
JUP,JUP,JUP,GJA1,,3,-0.0615690754643196
JUP,JUP,JUP,MEP1B,,3,-0.0615690754643196
JUP,JUP,JUP,MMP1,MMP1,2,-0.0615690754643196
JUP,JUP,JUP,MMP12,,3,-0.0615690754643196
JUP,JUP,JUP,MMP13,,3,-0.0615690754643196
JUP,JUP,JUP,MMP14,MMP14,2,-0.0615690754643196
JUP,JUP,JUP,MMP15,,3,-0.0615690754643196
JUP,JUP,JUP,MMP16,,3,-0.0615690754643196
JUP,JUP,JUP,MMP19,,3,-0.0615690754643196
JUP,JUP,JUP,MMP2,MMP2,2,-0.0615690754643196
JUP,JUP,JUP,MMP20,,3,-0.0615690754643196
JUP,JUP,JUP,MMP21,,3,-0.0615690754643196
JUP,JUP,JUP,MMP23B,,3,-0.0615690754643196
JUP,JUP,JUP,MMP24,,3,-0.0615690754643196
JUP,JUP,JUP,MMP25,,3,-0.0615690754643196
JUP,JUP,JUP,MMP28,,3,-0.0615690754643196
JUP,JUP,JUP,MMP3,,3,-0.0615690754643196
JUP,JUP,JUP,MMP7,MMP7,2,-0.0615690754643196
JUP,JUP,JUP,MMP8,,3,-0.0615690754643196
JUP,JUP,JUP,MMP9,MMP9,2,-0.0615690754643196
JUP,JUP,JUP,PAK1,,3,-0.0615690754643196
JUP,JUP,JUP,PAK2,,3,-0.0615690754643196
JUP,JUP,JUP,PAK3,,3,-0.0615690754643196
JUP,JUP,JUP,PML,PML,2,-0.0615690754643196
JUP,JUP,JUP,RARA,RARA,2,-0.0615690754643196
JUP,JUP,JUP,RUNX1,RUNX1,2,-0.0615690754643196
JUP,JUP,JUP,RUNX1T1,RUNX1T1,2,-0.0615690754643196
JUP,JUP,JUP,SRC,SRC,2,-0.0615690754643196
JUP,JUP,JUP,ZBTB16,ZBTB16,2,-0.0615690754643196
KALRN,KALRN,KALRN,PAK1,,3,-0.1911386460179427
KALRN,KALRN,KALRN,RAC1,RAC1,2,-0.1911386460179427
KALRN,KALRN,KALRN,RAC2,,3,-0.1911386460179427
KALRN,KALRN,KALRN,RAC3,,3,-0.1911386460179427
KALRN,KALRN,KALRN,RHOA,RHOA,2,-0.1911386460179427
KALRN,KALRN,KALRN,RHOB,,3,-0.1911386460179427
KALRN,KALRN,KALRN,RHOC,,3,-0.1911386460179427
KALRN,KALRN,KALRN,RHOG,,3,-0.1911386460179427
KALRN,KALRN,KALRN,RHOJ,,3,-0.1911386460179427
KALRN,KALRN,KALRN,RHOQ,,3,-0.1911386460179427
KAT2A,KAT2A,KAT2A,RBPJ,,3,-0.0104517520136303
KAT2A,KAT2A,KAT2A,RBPJL,,3,-0.0104517520136303
KAT2A,KAT2A,KAT2A,SMAD3,SMAD3,2,-0.0104517520136303
KAT2A,KAT2A,KAT2A,SMAD4,SMAD4,2,-0.0104517520136303
KAT2A,KAT2A,KAT2A,SNAI2,,3,-0.0104517520136303
KAT2A,KAT2A,KAT2A,TP53,TP53,2,-0.0104517520136303
KAT2B,KAT2B,KAT2B,MAPK3,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,MDM2,MDM2,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,MEF2B,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,MEF2C,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,MEF2D,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,MYOD1,MYOD1,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,NCOA2,NCOA2,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,NR3C1,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,PRMT6,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,RBPJ,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,RBPJL,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,SIN3A,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,SMAD2,SMAD2,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,SMAD3,SMAD3,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,SMAD4,SMAD4,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,TAF1A,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,TAF1B,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,TAF1C,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,TAF1D,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,TBP,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,TP53,TP53,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,YY1,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,GTF3A,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,MAPK14,,0,-0.0004953436037877
KAT2B,KAT2B,KAT2B,RUNX1,RUNX1,0,-0.0004953436037877
KAT5,KAT5,KAT5,MDM2,MDM2,2,-0.0038908533414071
KAT5,KAT5,KAT5,RPL11,,3,-0.0038908533414071
KAT5,KAT5,KAT5,RPS27A,,3,-0.0038908533414071
KAT5,KAT5,KAT5,SUMO1,,3,-0.0038908533414071
KAT5,KAT5,KAT5,SUMO2,,3,-0.0038908533414071
KAT5,KAT5,KAT5,TP53,TP53,2,-0.0038908533414071
KAT5,KAT5,KAT5,UBA52,,3,-0.0038908533414071
KAT5,KAT5,KAT5,UBB,,3,-0.0038908533414071
KAT5,KAT5,KAT5,UBC,,3,-0.0038908533414071
KAT5,KAT5,KAT5,UBE2I,,3,-0.0038908533414071
KAT5,KAT5,KAT5,EYA1,,3,-0.0038908533414071
KAT5,KAT5,KAT5,EYA2,,3,-0.0038908533414071
KAT5,KAT5,KAT5,MAX,MAX,2,-0.0038908533414071
KAT5,KAT5,KAT5,MUS81,,3,-0.0038908533414071
KAT5,KAT5,KAT5,MYC,MYC,2,-0.0038908533414071
KAT5,KAT5,KAT5,PPP5C,,3,-0.0038908533414071
KAT5,KAT5,KAT5,RMI1,,3,-0.0038908533414071
KAT5,KAT5,KAT5,RMI2,RMI2,2,-0.0038908533414071
KAT5,KAT5,KAT5,RNF4,,3,-0.0038908533414071
KAT5,KAT5,KAT5,RTEL1,,3,-0.0038908533414071
KAT5,KAT5,KAT5,SLX1A,,3,-0.0038908533414071
KAT5,KAT5,KAT5,SLX4,,3,-0.0038908533414071
KAT5,KAT5,KAT5,SPIDR,,3,-0.0038908533414071
KAT5,KAT5,KAT5,TOP3A,,3,-0.0038908533414071
KBTBD7,KBTBD7,KBTBD7,NF1,NF1,2,-0.0241760436988352
KBTBD7,KBTBD7,KBTBD7,RPS27A,,3,-0.0241760436988352
KBTBD7,KBTBD7,KBTBD7,SPRED1,,3,-0.0241760436988352
KBTBD7,KBTBD7,KBTBD7,UBA52,,3,-0.0241760436988352
KBTBD7,KBTBD7,KBTBD7,UBB,,3,-0.0241760436988352
KBTBD7,KBTBD7,KBTBD7,UBC,,3,-0.0241760436988352
KCNQ1,KCNQ1,KCNQ1,PRKACA,PRKACA,2,-0.0200101157107081
KCNQ1,KCNQ1,KCNQ1,PRKACB,,3,-0.0200101157107081
KCNQ1,KCNQ1,KCNQ1,PRKACG,,3,-0.0200101157107081
KCNQ1,KCNQ1,KCNQ1,SLC12A2,,3,-0.0200101157107081
KDM3A,KDM3A,KDM3A,UCP1,,1,-0.002267890116546
KDM3A,KDM3A,KDM3A,PRKACA,,1,-0.002267890116546
KDM3A,KDM3A,KDM3A,PRKACB,,1,-0.002267890116546
KDM3A,KDM3A,KDM3A,PRKACG,,1,-0.002267890116546
KDM3B,KDM3B,KDM3B,UCP1,,3,-0.027226955119126
KDM3B,KDM3B,KDM3B,PRKACA,PRKACA,2,-0.027226955119126
KDM3B,KDM3B,KDM3B,PRKACB,,3,-0.027226955119126
KDM3B,KDM3B,KDM3B,PRKACG,,3,-0.027226955119126
KDM4A,KDM4A,KDM4A,RPS27A,,3,-0.0060313924164183
KDM4A,KDM4A,KDM4A,SUMO1,,3,-0.0060313924164183
KDM4A,KDM4A,KDM4A,UBA52,,3,-0.0060313924164183
KDM4A,KDM4A,KDM4A,UBB,,3,-0.0060313924164183
KDM4A,KDM4A,KDM4A,UBC,,3,-0.0060313924164183
KDM4A,KDM4A,KDM4A,UBE2I,,3,-0.0060313924164183
KDM4B,KDM4B,KDM4B,RPS27A,,3,-0.0122126431164443
KDM4B,KDM4B,KDM4B,SUMO1,,3,-0.0122126431164443
KDM4B,KDM4B,KDM4B,UBA52,,3,-0.0122126431164443
KDM4B,KDM4B,KDM4B,UBB,,3,-0.0122126431164443
KDM4B,KDM4B,KDM4B,UBC,,3,-0.0122126431164443
KDM4B,KDM4B,KDM4B,UBE2I,,3,-0.0122126431164443
KDM5B,KDM5B,KDM5B,TFAP2A,,3,-0.0167887341730622
KDM6A,KDM6A,KDM6A,NCOA3,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,NCOR1,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2A,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2B,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2C,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2D,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2E,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2F,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2G,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2H,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2I,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2J,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2K,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,POLR2L,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,RARA,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,RARG,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,RBBP4,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,RBBP7,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,RXRA,,1,-0.0060777456644751
KDM6A,KDM6A,KDM6A,SUZ12,,1,-0.0060777456644751
KDM6B,KDM6B,KDM6B,PHC1,,3,-0.1788666031361628
KDM6B,KDM6B,KDM6B,PHC2,,3,-0.1788666031361628
KDM6B,KDM6B,KDM6B,PHC3,,3,-0.1788666031361628
KDM6B,KDM6B,KDM6B,RING1,,3,-0.1788666031361628
KDM6B,KDM6B,KDM6B,RNF2,,3,-0.1788666031361628
KDM6B,KDM6B,KDM6B,SCMH1,,3,-0.1788666031361628
KEAP1,KEAP1,KEAP1,NFE2L2,,1,-0.0117391024994686
KEAP1,KEAP1,KEAP1,RPS27A,,1,-0.0117391024994686
KEAP1,KEAP1,KEAP1,UBA52,,1,-0.0117391024994686
KEAP1,KEAP1,KEAP1,UBB,,1,-0.0117391024994686
KEAP1,KEAP1,KEAP1,UBC,,1,-0.0117391024994686
KEAP1,KEAP1,KEAP1,PRKCD,,1,-0.0117391024994686
KIDINS220,KIDINS220,KIDINS220,RAP1A,,3,-0.0762856649395169
KIDINS220,KIDINS220,KIDINS220,NTRK1,NTRK1,2,-0.0762856649395169
KIF15,KIF15,KIF15,MAPK8,MAPK8,2,-0.0537989112418885
KIF20A,KIF20A,KIF20A,PLK1,,3,-0.0176436300105939
KIF20A,KIF20A,KIF20A,PRC1,,3,-0.0176436300105939
KIF23,KIF23,KIF23,RHOA,RHOA,2,-0.0111808008064569
KIF23,KIF23,KIF23,PLK1,,3,-0.0111808008064569
KIF3A,KIF3A,KIF3A,SUFU,SUFU,2,-0.011658478611171
KIF5B,KIF5B,KIF5B,MECP2,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,MAPK10,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,MAPK8,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,MAPK9,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,NEFH,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,NEFL,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,NEFM,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,PLEKHM2,,1,-0.0176872971414979
KIF5B,KIF5B,KIF5B,SNCA,,1,-0.0176872971414979
KIF7,KIF7,KIF7,SUFU,SUFU,2,0.0044880566631463
KIT,KIT,KIT,KITLG,,1,0.1528401705147308
KIT,KIT,KIT,KRAS,,1,0.1528401705147308
KIT,KIT,KIT,LYN,,1,0.1528401705147308
KIT,KIT,KIT,MAPK8,,1,0.1528401705147308
KIT,KIT,KIT,MATK,,1,0.1528401705147308
KIT,KIT,KIT,NRAS,,1,0.1528401705147308
KIT,KIT,KIT,PIK3C2B,,1,0.1528401705147308
KIT,KIT,KIT,PIK3CA,,1,0.1528401705147308
KIT,KIT,KIT,PIK3CB,,1,0.1528401705147308
KIT,KIT,KIT,PIK3CD,,1,0.1528401705147308
KIT,KIT,KIT,PIK3R1,,1,0.1528401705147308
KIT,KIT,KIT,PIK3R2,,1,0.1528401705147308
KIT,KIT,KIT,PIK3R3,,1,0.1528401705147308
KIT,KIT,KIT,PLCB1,,1,0.1528401705147308
KIT,KIT,KIT,PLCB2,,1,0.1528401705147308
KIT,KIT,KIT,PLCB3,,1,0.1528401705147308
KIT,KIT,KIT,PLCB4,,1,0.1528401705147308
KIT,KIT,KIT,PTPN11,,1,0.1528401705147308
KIT,KIT,KIT,PTPRO,,1,0.1528401705147308
KIT,KIT,KIT,RPS6KB1,,1,0.1528401705147308
KIT,KIT,KIT,SH2B2,,1,0.1528401705147308
KIT,KIT,KIT,SH2B3,,1,0.1528401705147308
KIT,KIT,KIT,SHC1,,1,0.1528401705147308
KIT,KIT,KIT,SHC2,,1,0.1528401705147308
KIT,KIT,KIT,SHC3,,1,0.1528401705147308
KIT,KIT,KIT,SHC4,,1,0.1528401705147308
KIT,KIT,KIT,SNAI2,,1,0.1528401705147308
KIT,KIT,KIT,SOCS1,,1,0.1528401705147308
KIT,KIT,KIT,SOS1,,1,0.1528401705147308
KIT,KIT,KIT,STAP1,,1,0.1528401705147308
KIT,KIT,KIT,STAT3,,1,0.1528401705147308
KIT,KIT,KIT,STAT5A,,1,0.1528401705147308
KIT,KIT,KIT,STAT5B,,1,0.1528401705147308
KIT,KIT,KIT,TEC,,1,0.1528401705147308
KIT,KIT,KIT,VAV1,,1,0.1528401705147308
KIT,KIT,KIT,MYD88,,1,0.1528401705147308
KIT,KIT,KIT,NGF,,1,0.1528401705147308
KIT,KIT,KIT,NTF3,,1,0.1528401705147308
KIT,KIT,KIT,NTF4,,1,0.1528401705147308
KIT,KIT,KIT,PDGFA,,1,0.1528401705147308
KIT,KIT,KIT,PDGFB,,1,0.1528401705147308
KIT,KIT,KIT,PDGFC,,1,0.1528401705147308
KIT,KIT,KIT,PDGFD,,1,0.1528401705147308
KIT,KIT,KIT,PGF,,1,0.1528401705147308
KIT,KIT,KIT,PRKCA,,1,0.1528401705147308
KIT,KIT,KIT,PTPN6,,1,0.1528401705147308
KIT,KIT,KIT,TGFA,,1,0.1528401705147308
KIT,KIT,KIT,TRAF6,,1,0.1528401705147308
KIT,KIT,KIT,VEGFA,,1,0.1528401705147308
KIT,KIT,KIT,VEGFB,,1,0.1528401705147308
KIT,KIT,KIT,VEGFC,,1,0.1528401705147308
KIT,KIT,KIT,VEGFD,,1,0.1528401705147308
KITLG,KITLG,KITLG,KRAS,KRAS,2,-0.0436577189140261
KITLG,KITLG,KITLG,LYN,,3,-0.0436577189140261
KITLG,KITLG,KITLG,MAPK8,MAPK8,2,-0.0436577189140261
KITLG,KITLG,KITLG,MATK,,3,-0.0436577189140261
KITLG,KITLG,KITLG,MET,MET,2,-0.0436577189140261
KITLG,KITLG,KITLG,NGFR,,3,-0.0436577189140261
KITLG,KITLG,KITLG,NRAS,NRAS,2,-0.0436577189140261
KITLG,KITLG,KITLG,NTRK1,NTRK1,2,-0.0436577189140261
KITLG,KITLG,KITLG,NTRK2,,3,-0.0436577189140261
KITLG,KITLG,KITLG,PDGFRA,PDGFRA,2,-0.0436577189140261
KITLG,KITLG,KITLG,PDGFRB,PDGFRB,2,-0.0436577189140261
KITLG,KITLG,KITLG,PIK3C2B,,3,-0.0436577189140261
KITLG,KITLG,KITLG,PIK3CA,PIK3CA,2,-0.0436577189140261
KITLG,KITLG,KITLG,PIK3R1,PIK3R1,2,-0.0436577189140261
KITLG,KITLG,KITLG,PTPRO,,3,-0.0436577189140261
KITLG,KITLG,KITLG,RPS6KB1,,3,-0.0436577189140261
KITLG,KITLG,KITLG,SH2B2,,3,-0.0436577189140261
KITLG,KITLG,KITLG,SH2B3,SH2B3,2,-0.0436577189140261
KITLG,KITLG,KITLG,SHC1,,3,-0.0436577189140261
KITLG,KITLG,KITLG,SNAI2,,3,-0.0436577189140261
KITLG,KITLG,KITLG,SOCS1,SOCS1,2,-0.0436577189140261
KITLG,KITLG,KITLG,SOS1,,3,-0.0436577189140261
KITLG,KITLG,KITLG,STAP1,,3,-0.0436577189140261
KITLG,KITLG,KITLG,STAT3,STAT3,2,-0.0436577189140261
KITLG,KITLG,KITLG,TEC,TEC,2,-0.0436577189140261
KITLG,KITLG,KITLG,TEK,,3,-0.0436577189140261
KITLG,KITLG,KITLG,VAV1,VAV1,2,-0.0436577189140261
KITLG,KITLG,KITLG,MMP9,MMP9,2,-0.0436577189140261
KITLG,KITLG,KITLG,MYD88,MYD88,2,-0.0436577189140261
KITLG,KITLG,KITLG,PTPN11,PTPN11,2,-0.0436577189140261
KITLG,KITLG,KITLG,PTPN6,PTPN6,2,-0.0436577189140261
KITLG,KITLG,KITLG,TRAF6,,3,-0.0436577189140261
KL,KL,KL,KRAS,,1,-0.0132703306730755
KL,KL,KL,NRAS,,1,-0.0132703306730755
KL,KL,KL,RPS27A,,1,-0.0132703306730755
KL,KL,KL,UBA52,,1,-0.0132703306730755
KL,KL,KL,UBB,,1,-0.0132703306730755
KL,KL,KL,UBC,,1,-0.0132703306730755
KL,KL,KL,MAPK1,,1,-0.0132703306730755
KL,KL,KL,MAPK3,,1,-0.0132703306730755
KL,KL,KL,MYD88,,1,-0.0132703306730755
KL,KL,KL,TRAF6,,1,-0.0132703306730755
KLF4,KLF4,KLF4,SOX2,,1,-0.0049409044704928
KLF4,KLF4,KLF4,UCN,,1,-0.0049409044704928
KLF4,KLF4,KLF4,STAT3,,1,-0.0049409044704928
KLHL12,KLHL12,KLHL12,RPS27A,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,UBA52,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,UBB,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,UBC,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA1,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA2,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA3,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA4,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA5,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA6,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA7,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMA8,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB1,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB10,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB11,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB2,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB3,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB4,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB5,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB6,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB7,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB8,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMB9,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMC1,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMC2,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMC3,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMC4,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMC5,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMC6,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD1,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD10,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD11,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD12,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD13,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD14,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD2,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD3,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD4,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD5,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD6,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD7,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD8,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMD9,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSME1,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSME2,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSME3,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSME4,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,PSMF1,,3,-0.0050933795687106
KLHL12,KLHL12,KLHL12,SEM1,,3,-0.0050933795687106
KMT2A,KMT2A,KMT2A,PRMT6,,1,-0.0036498154768645
KMT2A,KMT2A,KMT2A,SIN3A,,1,-0.0036498154768645
KMT2A,KMT2A,KMT2A,CDKN2B,,1,-0.0036498154768645
KMT2A,KMT2A,KMT2A,CDKN2C,,1,-0.0036498154768645
KMT2A,KMT2A,KMT2A,RUNX1,,1,-0.0036498154768645
KMT2B,KMT2B,KMT2B,PRMT6,,3,-0.005683361447436
KMT2B,KMT2B,KMT2B,SIN3A,,3,-0.005683361447436
KMT2B,KMT2B,KMT2B,RUNX1,RUNX1,2,-0.005683361447436
KMT2C,KMT2C,KMT2C,NCOA3,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,NCOR1,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2A,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2B,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2C,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2D,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2E,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2F,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2G,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2H,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2I,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2J,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2K,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,POLR2L,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,PRMT6,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,RARA,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,RARG,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,RBBP4,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,RBBP7,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,RXRA,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,SIN3A,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,SUZ12,,1,0.1327457129869534
KMT2C,KMT2C,KMT2C,RUNX1,,1,0.1327457129869534
KMT2D,KMT2D,KMT2D,NCOA3,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,NCOR1,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2A,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2B,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2C,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2D,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2E,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2F,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2G,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2H,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2I,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2J,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2K,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,POLR2L,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,PRMT6,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,RARA,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,RARG,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,RBBP4,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,RBBP7,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,RXRA,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,SIN3A,,1,-0.0275186353486449
KMT2D,KMT2D,KMT2D,SUZ12,,1,-0.0275186353486449
